Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
INTERPRO	IPR003294:Interleukin-1, alpha/beta	2	1.8018018018018018	0.017197584090508707	P01583, P01584	108	3	18559	114.56172839506172	0.99513449275849	0.6553124281459846	20.755005823354765
INTERPRO	IPR005999:Glycerol kinase	2	1.8018018018018018	0.017197584090508707	Q14410, P32189	108	3	18559	114.56172839506172	0.99513449275849	0.6553124281459846	20.755005823354765
INTERPRO	IPR001058:Synuclein	2	1.8018018018018018	0.017197584090508707	P37840, Q16143	108	3	18559	114.56172839506172	0.99513449275849	0.6553124281459846	20.755005823354765
KEGG_PATHWAY	hsa05146:Amoebiasis	5	4.504504504504505	0.017573899840037842	P20908, P05120, P05231, P10145, P01584	66	106	6879	4.916380789022298	0.9424185507366366	0.21170237892538146	19.290775465256694
GOTERM_CC_DIRECT	GO:0043231~intracellular membrane-bounded organelle	9	8.108108108108109	0.017897000362049005	Q9BX10, G8JLL2, Q13336, Q8TCU6, P07858, Q8IU60, P13611, P25774, P01112	109	558	18224	2.6966558153299793	0.9453886340650518	0.3047189706167639	19.61104379869092
GOTERM_BP_DIRECT	GO:0046167~glycerol-3-phosphate biosynthetic process	2	1.8018018018018018	0.018290059960275877	Q14410, P32189	104	3	16792	107.64102564102565	0.9999999933495334	0.3682323720856354	25.35219946644547
GOTERM_BP_DIRECT	GO:0001660~fever generation	2	1.8018018018018018	0.018290059960275877	P01583, P01584	104	3	16792	107.64102564102565	0.9999999933495334	0.3682323720856354	25.35219946644547
BBID	114.Genomic_reformatting_Brain_Ischemia	3	2.7027027027027026	0.018672063243675152	P17275, P01583, P05231	9	11	388	11.757575757575758	0.3988506364238178	0.22466177472268134	14.457538387043833
GOTERM_BP_DIRECT	GO:0007568~aging	5	4.504504504504505	0.01874807894113715	P09038, P01033, P37840, P24593, P05231	104	165	16792	4.892773892773893	0.9999999958682846	0.3684844378560458	25.901940784619725
UP_KEYWORDS	Mitogen	3	2.7027027027027026	0.01934626282222621	P09038, P01583, P01584	111	40	20581	13.906081081081082	0.98558202603791	0.24619279799434002	21.974149031325794
BIOCARTA	h_lymPathway:Adhesion and Diapedesis of Lymphocytes	3	2.7027027027027026	0.01991187022764779	P05362, P01583, P10145	27	14	1625	12.896825396825397	0.876526588088301	0.5020437935860268	20.139310392459077
BBID	22.Cytokine-chemokine_CNS	3	2.7027027027027026	0.02217303048123955	P01583, P05231, P10145	9	12	388	10.777777777777777	0.454148751678064	0.18274402838496362	16.953289036567433
UP_KEYWORDS	Mitochondrion outer membrane	4	3.6036036036036037	0.022235227683879023	Q14410, P52789, Q9H974, P32189	111	112	20581	6.621943371943372	0.9923991566051797	0.2628534088438512	24.843877730822918
KEGG_PATHWAY	hsa05321:Inflammatory bowel disease (IBD)	4	3.6036036036036037	0.022282863906943895	P01583, Q13478, P05231, P01584	66	64	6879	6.514204545454546	0.9734337935877699	0.24352499968396302	23.84469998549009
GOTERM_BP_DIRECT	GO:0005975~carbohydrate metabolic process	5	4.504504504504505	0.022288437372057053	Q9Y4C5, Q14410, P15121, O94808, P32189	104	174	16792	4.6396993810786915	0.9999999998964938	0.4141453059485414	30.02509056339706
GOTERM_BP_DIRECT	GO:0010628~positive regulation of gene expression	6	5.405405405405405	0.022633168602358183	P08476, P24821, P01583, P05231, P01112, P01584	104	262	16792	3.697592483852026	0.9999999999277649	0.4118108514815261	30.414871196266134
BIOCARTA	h_granulocytesPathway:Adhesion and Diapedesis of Granulocytes	3	2.7027027027027026	0.022750941987787432	P05362, P01583, P10145	27	15	1625	12.037037037037035	0.9086839557349589	0.45028603182007376	22.688139801872364
INTERPRO	IPR020877:Interleukin-1 conserved site	2	1.8018018018018018	0.022864746113629125	P01583, P01584	108	4	18559	85.92129629629629	0.9991756958304787	0.6937933749774525	26.66823404915899
INTERPRO	IPR018483:Carbohydrate kinase, FGGY, conserved site	2	1.8018018018018018	0.022864746113629125	Q14410, P32189	108	4	18559	85.92129629629629	0.9991756958304787	0.6937933749774525	26.66823404915899
GOTERM_MF_DIRECT	GO:0002020~protease binding	4	3.6036036036036037	0.023298137434153904	P01033, P13726, P01037, P01034	103	101	16881	6.490819955781985	0.9977697059666575	0.5819823793452015	26.504800694488672
GOTERM_CC_DIRECT	GO:0036021~endolysosome lumen	2	1.8018018018018018	0.023497029870458243	P07858, P25774	109	4	18224	83.59633027522936	0.9782507372178876	0.3464608399330871	24.98002958508391
GOTERM_MF_DIRECT	GO:0004370~glycerol kinase activity	2	1.8018018018018018	0.02395311851279287	Q14410, P32189	103	4	16881	81.94660194174756	0.998125412769833	0.5438441942101955	27.146039894271212
GOTERM_BP_DIRECT	GO:0060750~epithelial cell proliferation involved in mammary gland duct elongation	2	1.8018018018018018	0.024312820329028102	P03372, P15514	104	4	16792	80.73076923076924	0.9999999999875029	0.42759041284849086	32.285091363493756
UP_SEQ_FEATURE	site:Reactive bond	3	2.7027027027027026	0.024453523006065354	P48307, P05120, P07093	109	45	20063	12.270948012232417	0.9999695108545801	0.6850523578937149	29.373859465047502
KEGG_PATHWAY	hsa03320:PPAR signaling pathway	4	3.6036036036036037	0.025116059718729038	Q9BY76, Q14410, P32189, P03956	66	67	6879	6.222523744911805	0.9833497984786648	0.25362250612428705	26.469784903777192
GOTERM_MF_DIRECT	GO:0005178~integrin binding	4	3.6036036036036037	0.025761295640306176	P20908, P05362, O75326, Q15582	103	105	16881	6.243550624133148	0.9988403332695783	0.5281382220507824	28.889560039068062
UP_KEYWORDS	Plasminogen activation	2	1.8018018018018018	0.026442080140664553	P05120, P00749	111	5	20581	74.16576576576577	0.9970179884658548	0.28970014724484483	28.84915213417889
UP_KEYWORDS	Hemostasis	3	2.7027027027027026	0.027217116517025047	P48307, P13726, P00749	111	48	20581	11.588400900900902	0.9974912653520309	0.28298991756998015	29.565238755688373
UP_KEYWORDS	Blood coagulation	3	2.7027027027027026	0.027217116517025047	P48307, P13726, P00749	111	48	20581	11.588400900900902	0.9974912653520309	0.28298991756998015	29.565238755688373
GOTERM_BP_DIRECT	GO:0001541~ovarian follicle development	3	2.7027027027027026	0.027358317638300707	P08476, P05362, P17676	104	42	16792	11.532967032967033	0.9999999999994849	0.45940982621862514	35.556584023777305
UP_KEYWORDS	Zymogen	5	4.504504504504505	0.027937610062035892	P08254, P07858, P00749, P25774, P03956	111	214	20581	4.332112486318094	0.9978638663729722	0.2764740249344113	30.22497010715859
GOTERM_BP_DIRECT	GO:0000187~activation of MAPK activity	4	3.6036036036036037	0.028105549596804263	P09038, P14210, P56199, P01584	104	107	16792	6.035945363048167	0.9999999999997647	0.4613481236128255	36.33632631883715
GOTERM_CC_DIRECT	GO:0005925~focal adhesion	7	6.306306306306306	0.02889808709484925	Q9HBI1, P24821, P15153, P56199, P05362, Q96B97, P00749	109	391	18224	2.993218986836857	0.9910949913209999	0.3763176774731354	29.844704001458677
GOTERM_BP_DIRECT	GO:0071356~cellular response to tumor necrosis factor	4	3.6036036036036037	0.030164002742736746	P05362, P78556, P05231, P10145	104	110	16792	5.871328671328672	0.9999999999999729	0.47839845503702216	38.43887272876485
GOTERM_BP_DIRECT	GO:0031622~positive regulation of fever generation	2	1.8018018018018018	0.030298987800187666	P35354, P01584	104	5	16792	64.58461538461539	0.9999999999999766	0.4729532976609544	38.57445077257026
GOTERM_BP_DIRECT	GO:0032755~positive regulation of interleukin-6 production	3	2.7027027027027026	0.031087568586284225	P01583, P05231, P01584	104	45	16792	10.764102564102565	0.9999999999999898	0.4749455151741794	39.360921683248975
UP_KEYWORDS	Fatty acid biosynthesis	3	2.7027027027027026	0.03155782965949586	O14684, P35354, P24557	111	52	20581	10.696985446985448	0.9990494143937836	0.29384577531596034	33.45456075224346
GOTERM_BP_DIRECT	GO:0051591~response to cAMP	3	2.7027027027027026	0.03237293158772735	P17275, P15514, P28562	104	46	16792	10.53010033444816	0.9999999999999973	0.4822022292139405	40.622656309277815
GOTERM_BP_DIRECT	GO:0032729~positive regulation of interferon-gamma production	3	2.7027027027027026	0.03237293158772735	Q13478, P01112, P01584	104	46	16792	10.53010033444816	0.9999999999999973	0.4822022292139405	40.622656309277815
GOTERM_BP_DIRECT	GO:0051781~positive regulation of cell division	3	2.7027027027027026	0.033678933536231505	P09038, P01583, P01584	104	47	16792	10.306055646481179	0.9999999999999993	0.48931691720240167	41.87942836248817
INTERPRO	IPR018485:Carbohydrate kinase, FGGY, C-terminal	2	1.8018018018018018	0.034102128206450456	Q14410, P32189	108	6	18559	57.28086419753086	0.9999763472732545	0.7816637294327164	37.204677681316625
INTERPRO	IPR004074:Interleukin-1 receptor, type I/II	2	1.8018018018018018	0.034102128206450456	Q9NPH3, Q13478	108	6	18559	57.28086419753086	0.9999763472732545	0.7816637294327164	37.204677681316625
GOTERM_BP_DIRECT	GO:0019563~glycerol catabolic process	2	1.8018018018018018	0.03624878253736264	Q14410, P32189	104	6	16792	53.820512820512825	1.0	0.5086389513196932	44.27997916031082
GOTERM_BP_DIRECT	GO:0030031~cell projection assembly	2	1.8018018018018018	0.03624878253736264	Q9HBI1, P15153	104	6	16792	53.820512820512825	1.0	0.5086389513196932	44.27997916031082
GOTERM_BP_DIRECT	GO:0014070~response to organic cyclic compound	3	2.7027027027027026	0.036351672285648784	O14684, P43490, P05362	104	49	16792	9.885400313971743	1.0	0.5031335247920823	44.37412872081963
UP_SEQ_FEATURE	metal ion-binding site:Calcium 4; via carbonyl oxygen	2	1.8018018018018018	0.037083669862906614	P08254, P03956	109	7	20063	52.58977719528179	0.999999872005345	0.7954878175037037	41.187811721870816
UP_SEQ_FEATURE	repeat:3; approximate	2	1.8018018018018018	0.037083669862906614	P37840, Q16143	109	7	20063	52.58977719528179	0.999999872005345	0.7954878175037037	41.187811721870816
GOTERM_CC_DIRECT	GO:0009897~external side of plasma membrane	5	4.504504504504505	0.03797127117561336	Q15506, P56199, P05362, O75326, P05231	109	213	18224	3.924710341560064	0.9980353975786689	0.43254155796595917	37.37011849186007
GOTERM_BP_DIRECT	GO:0010951~negative regulation of endopeptidase activity	4	3.6036036036036037	0.0383728450689803	P01033, P48307, P05120, P07093	104	121	16792	5.3375715193897015	1.0	0.5159927428491422	46.19366079125099
KEGG_PATHWAY	hsa05332:Graft-versus-host disease	3	2.7027027027027026	0.03846785207730674	P01583, P05231, P01584	66	33	6879	9.475206611570247	0.9981921047813413	0.34363580242634295	37.75977854534155
KEGG_PATHWAY	hsa05143:African trypanosomiasis	3	2.7027027027027026	0.03846785207730674	P05362, P05231, P01584	66	33	6879	9.475206611570247	0.9981921047813413	0.34363580242634295	37.75977854534155
BBID	18.Cytokine_astocytes	3	2.7027027027027026	0.03865833421137778	P05362, P05231, P10145	9	16	388	8.083333333333334	0.6550948562371914	0.2336539595710544	27.865134076254616
INTERPRO	IPR018484:Carbohydrate kinase, FGGY, N-terminal	2	1.8018018018018018	0.03967271367856304	Q14410, P32189	108	7	18559	49.0978835978836	0.9999959939575195	0.788485841520167	41.891169081883604
GOTERM_BP_DIRECT	GO:0034097~response to cytokine	3	2.7027027027027026	0.04050825795590348	O14684, P17275, P01033	104	52	16792	9.315088757396449	1.0	0.5291375719162812	48.0553669670877
KEGG_PATHWAY	hsa05020:Prion diseases	3	2.7027027027027026	0.04062772723817056	P01583, P05231, P01584	66	34	6879	9.196524064171124	0.9987412682851162	0.34121178210387315	39.42886791969193
GOTERM_MF_DIRECT	GO:0004908~interleukin-1 receptor activity	2	1.8018018018018018	0.04154430090249464	Q9NPH3, Q13478	103	7	16881	46.82662968099861	0.9999831282775927	0.6667915992855336	42.55244142729914
UP_KEYWORDS	Glycerol metabolism	2	1.8018018018018018	0.0419735284595251	Q14410, P32189	111	8	20581	46.3536036036036	0.9999090255298995	0.3579518530255379	41.99427773379064
GOTERM_BP_DIRECT	GO:0006769~nicotinamide metabolic process	2	1.8018018018018018	0.04216242339411999	P43490, P35354	104	7	16792	46.13186813186814	1.0	0.5373815497440597	49.45584248211573
GOTERM_BP_DIRECT	GO:0071639~positive regulation of monocyte chemotactic protein-1 production	2	1.8018018018018018	0.04216242339411999	P01583, P01584	104	7	16792	46.13186813186814	1.0	0.5373815497440597	49.45584248211573
BIOCARTA	h_il6Pathway:IL 6 signaling pathway	3	2.7027027027027026	0.042908474907080565	P17676, P05231, P01112	27	21	1625	8.597883597883598	0.989548925449257	0.5983644106401396	38.75993818935278
INTERPRO	IPR000742:Epidermal growth factor-like domain	5	4.504504504504505	0.04475129591066187	P24821, P15514, P35354, P00749, P13611	108	231	18559	3.7195366362033027	0.9999992134028716	0.7902266750821636	45.879549965608724
GOTERM_MF_DIRECT	GO:0005507~copper ion binding	3	2.7027027027027026	0.04508101321351233	Q8IV20, P37840, P01583	103	56	16881	8.77999306518724	0.9999935236412488	0.662477438024129	45.26080887362976
GOTERM_BP_DIRECT	GO:0019221~cytokine-mediated signaling pathway	4	3.6036036036036037	0.046722335096378874	P01583, P13726, P05231, P01584	104	131	16792	4.930123311802702	1.0	0.5689294233528536	53.1354811045161
BIOCARTA	h_cytokinePathway:Cytokine Network	3	2.7027027027027026	0.04674133373580159	P01583, P05231, P10145	27	22	1625	8.207070707070706	0.993114757021534	0.5638325905665996	41.44689531240545
BIOCARTA	h_eicosanoidPathway:Eicosanoid Metabolism	3	2.7027027027027026	0.04674133373580159	O14684, P35354, P24557	27	22	1625	8.207070707070706	0.993114757021534	0.5638325905665996	41.44689531240545
UP_SEQ_FEATURE	site:Reactive site	2	1.8018018018018018	0.0474264640412476	P01037, P01034	109	9	20063	40.90316004077472	0.999999998627934	0.8435747638125652	49.465724230626265
UP_SEQ_FEATURE	binding site:ATP; via carbonyl oxygen	2	1.8018018018018018	0.0474264640412476	Q14410, P32189	109	9	20063	40.90316004077472	0.999999998627934	0.8435747638125652	49.465724230626265
GOTERM_BP_DIRECT	GO:0070301~cellular response to hydrogen peroxide	3	2.7027027027027026	0.04781029745342931	P15121, P05231, P01034	104	57	16792	8.497975708502025	1.0	0.5712850328548628	53.97553781970223
GOTERM_BP_DIRECT	GO:0042119~neutrophil activation	2	1.8018018018018018	0.04804012791567517	Q8TCU6, P10145	104	8	16792	40.36538461538462	1.0	0.5669710682635275	54.15118414326538
GOTERM_BP_DIRECT	GO:0035234~ectopic germ cell programmed cell death	2	1.8018018018018018	0.04804012791567517	P01583, P01584	104	8	16792	40.36538461538462	1.0	0.5669710682635275	54.15118414326538
GOTERM_BP_DIRECT	GO:0001525~angiogenesis	5	4.504504504504505	0.04843816300213929	Q9BY76, Q03169, P35354, P10145, Q15582	104	223	16792	3.6202138668506385	1.0	0.5640480454772168	54.45389489768617
GOTERM_BP_DIRECT	GO:0051092~positive regulation of NF-kappaB transcription factor activity	4	3.6036036036036037	0.04849153827224217	Q9NPH3, P05362, P05231, P01584	104	133	16792	4.8559861191440135	1.0	0.5585786310972067	54.49434479475437
KEGG_PATHWAY	hsa04640:Hematopoietic cell lineage	4	3.6036036036036037	0.04870056571968736	P56199, P01583, P05231, P01584	66	87	6879	4.792058516196447	0.9996770945349799	0.37676548917223496	45.310413420012075
GOTERM_BP_DIRECT	GO:0051592~response to calcium ion	3	2.7027027027027026	0.04932438259290783	O14684, P28562, P05231	104	58	16792	8.351458885941645	1.0	0.5591068275796176	55.121163746071964
BIOCARTA	h_her2Pathway:Role of ERBB2 in Signal Transduction and Oncology	3	2.7027027027027026	0.05069659173386621	P03372, P05231, P01112	27	23	1625	7.850241545893719	0.9955318867532209	0.5383599779003946	44.10671151095224
INTERPRO	IPR018073:Proteinase inhibitor I25, cystatin, conserved site	2	1.8018018018018018	0.050718579320748934	P01037, P01034	108	9	18559	38.18724279835391	0.9999998851161047	0.7976860100094587	50.24160503624031
INTERPRO	IPR000975:Interleukin-1	2	1.8018018018018018	0.050718579320748934	P01583, P01584	108	9	18559	38.18724279835391	0.9999998851161047	0.7976860100094587	50.24160503624031
GOTERM_BP_DIRECT	GO:0071407~cellular response to organic cyclic compound	3	2.7027027027027026	0.050855731868647974	P17676, P24593, P01584	104	59	16792	8.209908735332464	1.0	0.564756387967289	56.2526370157302
GOTERM_CC_DIRECT	GO:0043005~neuron projection	5	4.504504504504505	0.05251583429095122	P56199, P35354, Q96B97, Q17RY0, O94832	109	237	18224	3.527271319629931	0.9998309225501162	0.5150758564798832	47.90354215951066
UP_SEQ_FEATURE	metal ion-binding site:Zinc 2; in inhibited form	2	1.8018018018018018	0.05255651001147979	P08254, P03956	109	10	20063	36.81284403669725	0.9999999998579658	0.8488646482110158	53.15719113997556
GOTERM_MF_DIRECT	GO:0045236~CXCR chemokine receptor binding	2	1.8018018018018018	0.05309697167932534	P09341, P42830	103	9	16881	36.42071197411003	0.9999992703309579	0.6919694248764823	50.9686750171767
GOTERM_BP_DIRECT	GO:0010863~positive regulation of phospholipase C activity	2	1.8018018018018018	0.053882112354040286	P09038, P03372	104	9	16792	35.88034188034189	1.0	0.5806993686930633	58.41059046279291
KEGG_PATHWAY	hsa04932:Non-alcoholic fatty liver disease (NAFLD)	5	4.504504504504505	0.05389743857596238	O75460, P01583, P05231, P10145, P01584	66	151	6879	3.4512341962673085	0.9998663240924541	0.3907707727480181	48.814413113919386
BIOCARTA	h_nthiPathway:NFkB activation by Nontypeable Hemophilus influenzae	3	2.7027027027027026	0.054769685984837606	P28562, P10145, P01584	27	24	1625	7.523148148148148	0.9971429707433039	0.5191724583466015	46.730358780525826
GOTERM_BP_DIRECT	GO:0007050~cell cycle arrest	4	3.6036036036036037	0.05589205564331578	P08476, O75460, P10145, P01112	104	141	16792	4.580469176213858	1.0	0.5888777448976487	59.78822072136807
INTERPRO	IPR025661:Cysteine peptidase, asparagine active site	2	1.8018018018018018	0.05619421877867977	P07858, P25774	108	10	18559	34.36851851851852	0.9999999805478141	0.8009339824439163	53.95571391629059
KEGG_PATHWAY	hsa05219:Bladder cancer	3	2.7027027027027026	0.05695023517496585	P10145, P03956, P01112	66	41	6879	7.626385809312639	0.9999205539356805	0.3915647934169655	50.775505694224506
GOTERM_BP_DIRECT	GO:0050727~regulation of inflammatory response	3	2.7027027027027026	0.05714852588655043	P03372, P35354, O75326	104	63	16792	7.688644688644689	1.0	0.5917486651666072	60.62757313787368
GOTERM_CC_DIRECT	GO:0005741~mitochondrial outer membrane	4	3.6036036036036037	0.05881113977421804	Q14410, P52789, Q9H974, P32189	109	149	18224	4.488393571824395	0.9999421955458608	0.5279401941696656	51.93687417686175
GOTERM_BP_DIRECT	GO:0046330~positive regulation of JNK cascade	3	2.7027027027027026	0.06039176007591919	P01583, P01112, P01584	104	65	16792	7.45207100591716	1.0	0.6071721679199531	62.71889686898069
PIR_SUPERFAMILY	PIRSF000538:keto-sugar kinase	2	1.8018018018018018	0.06060522325499684	Q14410, P32189	22	5	1692	30.763636363636365	0.7472686578963292	0.7472686578963292	38.69438354424862
INTERPRO	IPR025660:Cysteine peptidase, histidine active site	2	1.8018018018018018	0.06163856719090137	P07858, P25774	108	11	18559	31.244107744107744	0.9999999967066646	0.8036023303325944	57.39276980361942
INTERPRO	IPR015621:Interleukin-1 receptor family	2	1.8018018018018018	0.06163856719090137	Q9NPH3, Q13478	108	11	18559	31.244107744107744	0.9999999967066646	0.8036023303325944	57.39276980361942
INTERPRO	IPR018064:Metallothionein, vertebrate, metal binding site	2	1.8018018018018018	0.06163856719090137	P02795, Q93083	108	11	18559	31.244107744107744	0.9999999967066646	0.8036023303325944	57.39276980361942
GOTERM_MF_DIRECT	GO:0005201~extracellular matrix structural constituent	3	2.7027027027027026	0.06204057989621907	P48307, P20908, P13611	103	67	16881	7.338501666425155	0.9999999375303877	0.7208608975654571	56.68541608880702
UP_KEYWORDS	Pyridine nucleotide biosynthesis	2	1.8018018018018018	0.06230080950031813	P43490, Q16719	111	12	20581	30.902402402402405	0.999999133460396	0.46979364600732	55.82549689821036
UP_SEQ_FEATURE	short sequence motif:Secondary area of contact	2	1.8018018018018018	0.06273462703448918	P01037, P01034	109	12	20063	30.67737003058104	0.9999999999984784	0.8767052320781578	59.75130968113089
GOTERM_MF_DIRECT	GO:0005102~receptor binding	6	5.405405405405405	0.06284806368043827	P09341, O75144, P56199, P28290, O95150, P07093	103	353	16881	2.785720179322864	0.9999999500205153	0.6990563897081394	57.17001263263963
GOTERM_BP_DIRECT	GO:0007155~cell adhesion	7	6.306306306306306	0.06320399831655972	Q9HBI1, P24821, P20908, P05362, P98066, Q15582, P13611	104	459	16792	2.462376403552874	1.0	0.6190749341972359	64.44759644060201
GOTERM_BP_DIRECT	GO:0006952~defense response	3	2.7027027027027026	0.0636968679448395	P08476, O75144, P01034	104	67	16792	7.229621125143513	1.0	0.6167367093943067	64.74272095474252
GOTERM_BP_DIRECT	GO:0001775~cell activation	2	1.8018018018018018	0.06545977955587239	P01033, P01034	104	11	16792	29.35664335664336	1.0	0.6219014347251339	65.77965186071825
GOTERM_BP_DIRECT	GO:0009743~response to carbohydrate	2	1.8018018018018018	0.06545977955587239	P01034, P01584	104	11	16792	29.35664335664336	1.0	0.6219014347251339	65.77965186071825
GOTERM_BP_DIRECT	GO:0006071~glycerol metabolic process	2	1.8018018018018018	0.06545977955587239	Q14410, P32189	104	11	16792	29.35664335664336	1.0	0.6219014347251339	65.77965186071825
GOTERM_BP_DIRECT	GO:0002446~neutrophil mediated immunity	2	1.8018018018018018	0.06545977955587239	P42830, P05231	104	11	16792	29.35664335664336	1.0	0.6219014347251339	65.77965186071825
GOTERM_BP_DIRECT	GO:0043154~negative regulation of cysteine-type endopeptidase activity involved in apoptotic process	3	2.7027027027027026	0.06706188457880694	P14210, P37840, P05231	104	69	16792	7.020066889632108	1.0	0.6259624653206518	66.69715092947393
UP_SEQ_FEATURE	region of interest:Beta	2	1.8018018018018018	0.06778298672915366	P02795, Q93083	109	13	20063	28.317572335920964	0.9999999999998426	0.878238289436821	62.69185174405947
UP_SEQ_FEATURE	region of interest:Alpha	2	1.8018018018018018	0.06778298672915366	P02795, Q93083	109	13	20063	28.317572335920964	0.9999999999998426	0.878238289436821	62.69185174405947
UP_SEQ_FEATURE	domain:EGF-like	3	2.7027027027027026	0.0691983546064697	P15514, P35354, P00749	109	80	20063	6.902408256880735	0.9999999999999168	0.8657235084935546	63.479704401121694
GOTERM_BP_DIRECT	GO:0097067~cellular response to thyroid hormone stimulus	2	1.8018018018018018	0.07119588841274478	P07858, P25774	104	12	16792	26.910256410256412	1.0	0.6436993616190709	68.95930326017152
GOTERM_BP_DIRECT	GO:0030728~ovulation	2	1.8018018018018018	0.07119588841274478	P35354, P98066	104	12	16792	26.910256410256412	1.0	0.6436993616190709	68.95930326017152
GOTERM_BP_DIRECT	GO:0071498~cellular response to fluid shear stress	2	1.8018018018018018	0.07119588841274478	P48307, P35354	104	12	16792	26.910256410256412	1.0	0.6436993616190709	68.95930326017152
GOTERM_BP_DIRECT	GO:0009435~NAD biosynthetic process	2	1.8018018018018018	0.07119588841274478	P43490, Q16719	104	12	16792	26.910256410256412	1.0	0.6436993616190709	68.95930326017152
GOTERM_BP_DIRECT	GO:0045086~positive regulation of interleukin-2 biosynthetic process	2	1.8018018018018018	0.07119588841274478	P01583, P01584	104	12	16792	26.910256410256412	1.0	0.6436993616190709	68.95930326017152
GOTERM_BP_DIRECT	GO:0031669~cellular response to nutrient levels	2	1.8018018018018018	0.07119588841274478	P05362, P05231	104	12	16792	26.910256410256412	1.0	0.6436993616190709	68.95930326017152
UP_KEYWORDS	Metal-thiolate cluster	2	1.8018018018018018	0.0723035901633392	P02795, Q93083	111	14	20581	26.487773487773488	0.9999999154575034	0.5074146121316202	61.45097129545234
INTERPRO	IPR027214:Cystatin	2	1.8018018018018018	0.07243409839668374	P01037, P01034	108	13	18559	26.437321937321933	0.9999999999056274	0.8306308515183723	63.516797389790504
INTERPRO	IPR000668:Peptidase C1A, papain C-terminal	2	1.8018018018018018	0.07243409839668374	P07858, P25774	108	13	18559	26.437321937321933	0.9999999999056274	0.8306308515183723	63.516797389790504
SMART	SM00645:Pept_C1	2	1.8018018018018018	0.07247423379050144	P07858, P25774	59	13	10057	26.224250325945242	0.9958809529309118	0.9358201973430258	54.40147620798606
KEGG_PATHWAY	hsa05202:Transcriptional misregulation in cancer	5	4.504504504504505	0.07251896408662961	P08254, P17676, P00749, P05231, P10145	66	167	6879	3.1205770277626566	0.9999945535793004	0.45448642897084746	59.747566334247395
UP_SEQ_FEATURE	metal ion-binding site:Divalent metal cation; cluster A	2	1.8018018018018018	0.07280440505880433	P02795, Q93083	109	14	20063	26.294888597640895	0.9999999999999837	0.8625172562457688	65.41769100566408
UP_SEQ_FEATURE	metal ion-binding site:Zinc 2; catalytic	2	1.8018018018018018	0.07280440505880433	P08254, P03956	109	14	20063	26.294888597640895	0.9999999999999837	0.8625172562457688	65.41769100566408
UP_SEQ_FEATURE	metal ion-binding site:Divalent metal cation; cluster B	2	1.8018018018018018	0.07280440505880433	P02795, Q93083	109	14	20063	26.294888597640895	0.9999999999999837	0.8625172562457688	65.41769100566408
GOTERM_MF_DIRECT	GO:0005149~interleukin-1 receptor binding	2	1.8018018018018018	0.0757902422015872	P01583, P01584	103	13	16881	25.21433905899925	0.99999999863676	0.7435684321099152	64.28479130425151
KEGG_PATHWAY	hsa05200:Pathways in cancer	8	7.207207207207207	0.07604994761859085	P09038, P15153, P14210, P35354, P05231, P10145, P03956, P01112	66	393	6879	2.121674762896137	0.999997052813617	0.454696283979238	61.56133578735747
BIOCARTA	h_inflamPathway:Cytokines and Inflammatory Response	3	2.7027027027027026	0.07675022215384678	P01583, P05231, P10145	27	29	1625	6.226053639846743	0.9997527148541605	0.6025850270463171	59.05274832862841
GOTERM_BP_DIRECT	GO:0060644~mammary gland epithelial cell differentiation	2	1.8018018018018018	0.07689712938396877	P09038, P17676	104	13	16792	24.840236686390533	1.0	0.6680941456822671	71.84367519705171
GOTERM_BP_DIRECT	GO:0001878~response to yeast	2	1.8018018018018018	0.07689712938396877	P26022, P05231	104	13	16792	24.840236686390533	1.0	0.6680941456822671	71.84367519705171
GOTERM_BP_DIRECT	GO:0002526~acute inflammatory response	2	1.8018018018018018	0.07689712938396877	O14684, P05231	104	13	16792	24.840236686390533	1.0	0.6680941456822671	71.84367519705171
GOTERM_BP_DIRECT	GO:0051770~positive regulation of nitric-oxide synthase biosynthetic process	2	1.8018018018018018	0.07689712938396877	P43490, P78556	104	13	16792	24.840236686390533	1.0	0.6680941456822671	71.84367519705171
GOTERM_BP_DIRECT	GO:0006693~prostaglandin metabolic process	2	1.8018018018018018	0.07689712938396877	O14684, P35354	104	13	16792	24.840236686390533	1.0	0.6680941456822671	71.84367519705171
UP_KEYWORDS	Serine protease inhibitor	3	2.7027027027027026	0.07746917322640126	P48307, P05120, P07093	111	86	20581	6.467944688874922	0.9999999748317786	0.517642700325268	64.090197246679
GOTERM_BP_DIRECT	GO:0034976~response to endoplasmic reticulum stress	3	2.7027027027027026	0.07749730380154095	O75460, P17676, P10145	104	75	16792	6.458461538461539	1.0	0.6661434044822407	72.13224662625852
GOTERM_BP_DIRECT	GO:0043086~negative regulation of catalytic activity	3	2.7027027027027026	0.07749730380154095	P48681, P01033, Q16143	104	75	16792	6.458461538461539	1.0	0.6661434044822407	72.13224662625852
INTERPRO	IPR000006:Metallothionein, vertebrate	2	1.8018018018018018	0.0777856324995618	P02795, Q93083	108	14	18559	24.5489417989418	0.9999999999840269	0.8306389820154857	66.24057444232582
INTERPRO	IPR023587:Metallothionein domain, vertebrate	2	1.8018018018018018	0.0777856324995618	P02795, Q93083	108	14	18559	24.5489417989418	0.9999999999840269	0.8306389820154857	66.24057444232582
